Repository,File Name,Class,Start Line,End Line,Displacement,Level
tests,test_requests.py,Simple Assignment,1011,1011,12,A1
tests,test_requests.py,Simple Assignment,1013,1017,12,A1
tests,test_requests.py,Simple Assignment,1060,1065,12,A1
tests,test_requests.py,Simple Assignment,1079,1083,12,A1
tests,test_requests.py,Simple Assignment,1089,1094,12,A1
tests,test_requests.py,Simple Assignment,1095,1095,12,A1
tests,test_requests.py,Simple Assignment,1102,1102,12,A1
tests,test_requests.py,Simple Assignment,1103,1107,12,A1
tests,test_requests.py,Simple Assignment,1113,1113,12,A1
tests,test_requests.py,Simple Assignment,1114,1114,12,A1
tests,test_requests.py,Simple Assignment,1115,1115,12,A1
tests,test_requests.py,Simple Assignment,1179,1179,12,A1
tests,test_requests.py,Simple Assignment,1485,1485,12,A1
tests,test_requests.py,Simple Assignment,1534,1534,12,A1
tests,test_requests.py,Simple Assignment,1535,1535,12,A1
tests,test_requests.py,Simple Assignment,1863,1863,12,A1
tests,test_requests.py,Simple Assignment,1864,1864,12,A1
tests,test_requests.py,Simple Assignment,2054,2054,12,A1
tests,test_requests.py,Simple Assignment,2573,2573,12,A1
tests,test_requests.py,Simple Assignment,2895,2895,12,A1
tests,test_requests.py,Simple Assignment,2896,2896,12,A1
tests,test_requests.py,Simple Assignment,2928,2928,12,A1
tests,test_requests.py,Simple Assignment,2929,2929,12,A1
tests,test_requests.py,Simple Assignment,2961,2961,12,A1
tests,test_requests.py,Simple Assignment,2962,2962,12,A1
tests,test_requests.py,Simple Assignment,2965,2965,12,A1
tests,test_requests.py,Simple Assignment,2976,2976,12,A1
tests,test_requests.py,Simple Assignment,3001,3001,12,A1
tests,test_requests.py,Simple Assignment,3002,3002,12,A1
tests,test_requests.py,Simple Assignment,243,243,12,A1
tests,test_requests.py,Simple Assignment,256,256,12,A1
tests,test_requests.py,Simple Assignment,621,621,16,A1
tests,test_requests.py,Simple Assignment,622,622,16,A1
tests,test_requests.py,Simple Assignment,628,628,16,A1
tests,test_requests.py,Simple Assignment,629,629,16,A1
tests,test_requests.py,Simple Assignment,630,630,16,A1
tests,test_requests.py,Simple Assignment,636,636,16,A1
tests,test_requests.py,Simple Assignment,637,637,16,A1
tests,test_requests.py,Simple Assignment,639,639,16,A1
tests,test_requests.py,Simple Assignment,645,645,16,A1
tests,test_requests.py,Simple Assignment,651,651,16,A1
tests,test_requests.py,Simple Assignment,815,815,16,A1
tests,test_requests.py,Simple Assignment,816,816,16,A1
tests,test_requests.py,Simple Assignment,817,817,16,A1
tests,test_requests.py,Simple Assignment,873,873,16,A1
tests,test_requests.py,Simple Assignment,882,882,16,A1
tests,test_requests.py,Simple Assignment,1133,1133,16,A1
tests,test_requests.py,Simple Assignment,1134,1137,16,A1
tests,test_requests.py,Simple Assignment,1138,1138,16,A1
tests,test_requests.py,Simple Assignment,1194,1194,16,A1
tests,test_requests.py,Simple Assignment,1988,1988,16,A1
tests,test_requests.py,Simple Assignment,2008,2008,16,A1
tests,test_requests.py,Simple Assignment,2031,2031,16,A1
tests,test_requests.py,Simple Assignment,2056,2056,16,A1
tests,test_requests.py,Simple Assignment,2057,2057,16,A1
tests,test_requests.py,Simple Assignment,2250,2250,16,A1
tests,test_requests.py,Simple Assignment,2575,2575,12,A1
tests,test_requests.py,Simple Assignment,2744,2744,16,A1
tests,test_requests.py,Simple Assignment,824,824,20,A1
tests,test_requests.py,Simple Assignment,827,827,20,A1
tests,test_requests.py,Simple Assignment,828,828,20,A1
tests,test_requests.py,Simple Assignment,836,836,20,A1
tests,test_requests.py,Assigment with sum (total = total + 1),840,840,20,A1
tests,test_requests.py,Simplified incremental Assignment with increase amount,2090,2090,12,A2
tests,test_requests.py,Simplified incremental Assignment with increase amount,825,825,20,A2
tests,test_requests.py,Simplified incremental Assignment with increase amount,838,838,20,A2
tests,test_requests.py,'raise' exception,2014,2014,16,B1
tests,test_requests.py,'raise' exception,2034,2034,16,B1
tests,test_requests.py,'assert' exception,2593,2593,4,B2
tests,test_requests.py,'assert' exception,2600,2600,4,B2
tests,test_requests.py,'assert' exception,2601,2601,4,B2
tests,test_requests.py,'assert' exception,2655,2655,4,B2
tests,test_requests.py,'assert' exception,3018,3018,4,B2
tests,test_requests.py,'assert' exception,117,117,8,B2
tests,test_requests.py,'assert' exception,118,118,8,B2
tests,test_requests.py,'assert' exception,123,123,8,B2
tests,test_requests.py,'assert' exception,128,128,8,B2
tests,test_requests.py,'assert' exception,133,133,8,B2
tests,test_requests.py,'assert' exception,138,138,8,B2
tests,test_requests.py,'assert' exception,139,139,8,B2
tests,test_requests.py,'assert' exception,144,144,8,B2
tests,test_requests.py,'assert' exception,161,161,8,B2
tests,test_requests.py,'assert' exception,172,172,8,B2
tests,test_requests.py,'assert' exception,178,178,8,B2
tests,test_requests.py,'assert' exception,184,184,8,B2
tests,test_requests.py,'assert' exception,189,189,8,B2
tests,test_requests.py,'assert' exception,199,199,8,B2
tests,test_requests.py,'assert' exception,208,208,8,B2
tests,test_requests.py,'assert' exception,212,212,8,B2
tests,test_requests.py,'assert' exception,213,213,8,B2
tests,test_requests.py,'assert' exception,214,214,8,B2
tests,test_requests.py,'assert' exception,222,222,8,B2
tests,test_requests.py,'assert' exception,223,223,8,B2
tests,test_requests.py,'assert' exception,224,224,8,B2
tests,test_requests.py,'assert' exception,225,225,8,B2
tests,test_requests.py,'assert' exception,234,234,8,B2
tests,test_requests.py,'assert' exception,235,235,8,B2
tests,test_requests.py,'assert' exception,236,236,8,B2
tests,test_requests.py,'assert' exception,237,237,8,B2
tests,test_requests.py,'assert' exception,267,267,8,B2
tests,test_requests.py,'assert' exception,268,268,8,B2
tests,test_requests.py,'assert' exception,269,269,8,B2
tests,test_requests.py,'assert' exception,270,270,8,B2
tests,test_requests.py,'assert' exception,275,275,8,B2
tests,test_requests.py,'assert' exception,276,276,8,B2
tests,test_requests.py,'assert' exception,277,277,8,B2
tests,test_requests.py,'assert' exception,278,278,8,B2
tests,test_requests.py,'assert' exception,282,282,8,B2
tests,test_requests.py,'assert' exception,283,283,8,B2
tests,test_requests.py,'assert' exception,284,284,8,B2
tests,test_requests.py,'assert' exception,285,285,8,B2
tests,test_requests.py,'assert' exception,289,289,8,B2
tests,test_requests.py,'assert' exception,290,290,8,B2
tests,test_requests.py,'assert' exception,291,291,8,B2
tests,test_requests.py,'assert' exception,292,292,8,B2
tests,test_requests.py,'assert' exception,296,296,8,B2
tests,test_requests.py,'assert' exception,297,297,8,B2
tests,test_requests.py,'assert' exception,298,298,8,B2
tests,test_requests.py,'assert' exception,299,299,8,B2
tests,test_requests.py,'assert' exception,303,303,8,B2
tests,test_requests.py,'assert' exception,304,304,8,B2
tests,test_requests.py,'assert' exception,305,305,8,B2
tests,test_requests.py,'assert' exception,306,306,8,B2
tests,test_requests.py,'assert' exception,321,321,8,B2
tests,test_requests.py,'assert' exception,335,335,8,B2
tests,test_requests.py,'assert' exception,349,349,8,B2
tests,test_requests.py,'assert' exception,357,357,8,B2
tests,test_requests.py,'assert' exception,358,358,8,B2
tests,test_requests.py,'assert' exception,359,359,8,B2
tests,test_requests.py,'assert' exception,366,366,8,B2
tests,test_requests.py,'assert' exception,367,367,8,B2
tests,test_requests.py,'assert' exception,375,375,8,B2
tests,test_requests.py,'assert' exception,381,381,8,B2
tests,test_requests.py,'assert' exception,387,387,8,B2
tests,test_requests.py,'assert' exception,392,392,8,B2
tests,test_requests.py,'assert' exception,397,397,8,B2
tests,test_requests.py,'assert' exception,402,402,8,B2
tests,test_requests.py,'assert' exception,407,407,8,B2
tests,test_requests.py,'assert' exception,408,408,8,B2
tests,test_requests.py,'assert' exception,414,414,8,B2
tests,test_requests.py,'assert' exception,416,416,8,B2
tests,test_requests.py,'assert' exception,422,422,8,B2
tests,test_requests.py,'assert' exception,431,431,8,B2
tests,test_requests.py,'assert' exception,433,433,8,B2
tests,test_requests.py,'assert' exception,441,441,8,B2
tests,test_requests.py,'assert' exception,465,465,8,B2
tests,test_requests.py,'assert' exception,466,466,8,B2
tests,test_requests.py,'assert' exception,467,467,8,B2
tests,test_requests.py,'assert' exception,472,472,8,B2
tests,test_requests.py,'assert' exception,473,473,8,B2
tests,test_requests.py,'assert' exception,487,487,8,B2
tests,test_requests.py,'assert' exception,492,492,8,B2
tests,test_requests.py,'assert' exception,494,494,8,B2
tests,test_requests.py,'assert' exception,495,495,8,B2
tests,test_requests.py,'assert' exception,503,503,8,B2
tests,test_requests.py,'assert' exception,518,518,8,B2
tests,test_requests.py,'assert' exception,519,519,8,B2
tests,test_requests.py,'assert' exception,520,520,8,B2
tests,test_requests.py,'assert' exception,521,521,8,B2
tests,test_requests.py,'assert' exception,522,522,8,B2
tests,test_requests.py,'assert' exception,523,523,8,B2
tests,test_requests.py,'assert' exception,530,530,8,B2
tests,test_requests.py,'assert' exception,534,534,8,B2
tests,test_requests.py,'assert' exception,538,538,8,B2
tests,test_requests.py,'assert' exception,545,545,8,B2
tests,test_requests.py,'assert' exception,548,548,8,B2
tests,test_requests.py,'assert' exception,553,553,8,B2
tests,test_requests.py,'assert' exception,571,571,8,B2
tests,test_requests.py,'assert' exception,581,581,8,B2
tests,test_requests.py,'assert' exception,661,661,8,B2
tests,test_requests.py,'assert' exception,682,682,8,B2
tests,test_requests.py,'assert' exception,794,794,8,B2
tests,test_requests.py,'assert' exception,798,798,8,B2
tests,test_requests.py,'assert' exception,801,801,8,B2
tests,test_requests.py,'assert' exception,809,809,8,B2
tests,test_requests.py,'assert' exception,810,810,8,B2
tests,test_requests.py,'assert' exception,844,844,8,B2
tests,test_requests.py,'assert' exception,845,845,8,B2
tests,test_requests.py,'assert' exception,850,850,8,B2
tests,test_requests.py,'assert' exception,851,851,8,B2
tests,test_requests.py,'assert' exception,858,858,8,B2
tests,test_requests.py,'assert' exception,862,862,8,B2
tests,test_requests.py,'assert' exception,865,865,8,B2
tests,test_requests.py,'assert' exception,893,893,8,B2
tests,test_requests.py,'assert' exception,903,903,8,B2
tests,test_requests.py,'assert' exception,911,911,8,B2
tests,test_requests.py,'assert' exception,944,948,8,B2
tests,test_requests.py,'assert' exception,954,958,8,B2
tests,test_requests.py,'assert' exception,962,964,8,B2
tests,test_requests.py,'assert' exception,997,997,8,B2
tests,test_requests.py,'assert' exception,1001,1001,8,B2
tests,test_requests.py,'assert' exception,1035,1035,8,B2
tests,test_requests.py,'assert' exception,1048,1048,8,B2
tests,test_requests.py,'assert' exception,1049,1049,8,B2
tests,test_requests.py,'assert' exception,1056,1056,8,B2
tests,test_requests.py,'assert' exception,1066,1066,8,B2
tests,test_requests.py,'assert' exception,1084,1084,8,B2
tests,test_requests.py,'assert' exception,1097,1097,8,B2
tests,test_requests.py,'assert' exception,1098,1098,8,B2
tests,test_requests.py,'assert' exception,1108,1108,8,B2
tests,test_requests.py,'assert' exception,1116,1116,8,B2
tests,test_requests.py,'assert' exception,1117,1117,8,B2
tests,test_requests.py,'assert' exception,1120,1120,8,B2
tests,test_requests.py,'assert' exception,1128,1128,8,B2
tests,test_requests.py,'assert' exception,1139,1139,8,B2
tests,test_requests.py,'assert' exception,1140,1140,8,B2
tests,test_requests.py,'assert' exception,1160,1160,8,B2
tests,test_requests.py,'assert' exception,1161,1161,8,B2
tests,test_requests.py,'assert' exception,1170,1170,8,B2
tests,test_requests.py,'assert' exception,1175,1175,8,B2
tests,test_requests.py,'assert' exception,1189,1189,8,B2
tests,test_requests.py,'assert' exception,1198,1198,8,B2
tests,test_requests.py,'assert' exception,1206,1206,8,B2
tests,test_requests.py,'assert' exception,1212,1212,8,B2
tests,test_requests.py,'assert' exception,1222,1222,8,B2
tests,test_requests.py,'assert' exception,1248,1248,8,B2
tests,test_requests.py,'assert' exception,1260,1260,8,B2
tests,test_requests.py,'assert' exception,1261,1261,8,B2
tests,test_requests.py,'assert' exception,1264,1264,8,B2
tests,test_requests.py,'assert' exception,1265,1265,8,B2
tests,test_requests.py,'assert' exception,1266,1266,8,B2
tests,test_requests.py,'assert' exception,1283,1283,8,B2
tests,test_requests.py,'assert' exception,1284,1284,8,B2
tests,test_requests.py,'assert' exception,1285,1285,8,B2
tests,test_requests.py,'assert' exception,1286,1286,8,B2
tests,test_requests.py,'assert' exception,1303,1303,8,B2
tests,test_requests.py,'assert' exception,1304,1304,8,B2
tests,test_requests.py,'assert' exception,1305,1305,8,B2
tests,test_requests.py,'assert' exception,1319,1319,8,B2
tests,test_requests.py,'assert' exception,1321,1321,8,B2
tests,test_requests.py,'assert' exception,1335,1335,8,B2
tests,test_requests.py,'assert' exception,1337,1337,8,B2
tests,test_requests.py,'assert' exception,1351,1351,8,B2
tests,test_requests.py,'assert' exception,1353,1353,8,B2
tests,test_requests.py,'assert' exception,1364,1364,8,B2
tests,test_requests.py,'assert' exception,1366,1366,8,B2
tests,test_requests.py,'assert' exception,1374,1374,8,B2
tests,test_requests.py,'assert' exception,1393,1393,8,B2
tests,test_requests.py,'assert' exception,1401,1401,8,B2
tests,test_requests.py,'assert' exception,1405,1405,8,B2
tests,test_requests.py,'assert' exception,1417,1417,8,B2
tests,test_requests.py,'assert' exception,1451,1451,8,B2
tests,test_requests.py,'assert' exception,1463,1463,8,B2
tests,test_requests.py,'assert' exception,1480,1480,8,B2
tests,test_requests.py,'assert' exception,1510,1510,8,B2
tests,test_requests.py,'assert' exception,1515,1515,8,B2
tests,test_requests.py,'assert' exception,1516,1516,8,B2
tests,test_requests.py,'assert' exception,1523,1523,8,B2
tests,test_requests.py,'assert' exception,1524,1524,8,B2
tests,test_requests.py,'assert' exception,1525,1525,8,B2
tests,test_requests.py,'assert' exception,1530,1530,8,B2
tests,test_requests.py,'assert' exception,1539,1539,8,B2
tests,test_requests.py,'assert' exception,1540,1540,8,B2
tests,test_requests.py,'assert' exception,1541,1541,8,B2
tests,test_requests.py,'assert' exception,1546,1546,8,B2
tests,test_requests.py,'assert' exception,1554,1554,8,B2
tests,test_requests.py,'assert' exception,1555,1555,8,B2
tests,test_requests.py,'assert' exception,1556,1556,8,B2
tests,test_requests.py,'assert' exception,1557,1557,8,B2
tests,test_requests.py,'assert' exception,1562,1562,8,B2
tests,test_requests.py,'assert' exception,1571,1571,8,B2
tests,test_requests.py,'assert' exception,1574,1574,8,B2
tests,test_requests.py,'assert' exception,1576,1576,8,B2
tests,test_requests.py,'assert' exception,1577,1577,8,B2
tests,test_requests.py,'assert' exception,1587,1587,8,B2
tests,test_requests.py,'assert' exception,1596,1596,8,B2
tests,test_requests.py,'assert' exception,1597,1597,8,B2
tests,test_requests.py,'assert' exception,1598,1598,8,B2
tests,test_requests.py,'assert' exception,1604,1604,8,B2
tests,test_requests.py,'assert' exception,1605,1605,8,B2
tests,test_requests.py,'assert' exception,1610,1610,8,B2
tests,test_requests.py,'assert' exception,1623,1623,8,B2
tests,test_requests.py,'assert' exception,1638,1638,8,B2
tests,test_requests.py,'assert' exception,1642,1642,8,B2
tests,test_requests.py,'assert' exception,1643,1643,8,B2
tests,test_requests.py,'assert' exception,1659,1659,8,B2
tests,test_requests.py,'assert' exception,1660,1663,8,B2
tests,test_requests.py,'assert' exception,1664,1667,8,B2
tests,test_requests.py,'assert' exception,1677,1677,8,B2
tests,test_requests.py,'assert' exception,1689,1689,8,B2
tests,test_requests.py,'assert' exception,1696,1696,8,B2
tests,test_requests.py,'assert' exception,1702,1702,8,B2
tests,test_requests.py,'assert' exception,1711,1711,8,B2
tests,test_requests.py,'assert' exception,1720,1720,8,B2
tests,test_requests.py,'assert' exception,1721,1721,8,B2
tests,test_requests.py,'assert' exception,1749,1749,8,B2
tests,test_requests.py,'assert' exception,1803,1803,8,B2
tests,test_requests.py,'assert' exception,1808,1808,8,B2
tests,test_requests.py,'assert' exception,1813,1813,8,B2
tests,test_requests.py,'assert' exception,1821,1821,8,B2
tests,test_requests.py,'assert' exception,1829,1829,8,B2
tests,test_requests.py,'assert' exception,1837,1837,8,B2
tests,test_requests.py,'assert' exception,1846,1846,8,B2
tests,test_requests.py,'assert' exception,1854,1854,8,B2
tests,test_requests.py,'assert' exception,1876,1876,8,B2
tests,test_requests.py,'assert' exception,1877,1877,8,B2
tests,test_requests.py,'assert' exception,1884,1884,8,B2
tests,test_requests.py,'assert' exception,1888,1890,8,B2
tests,test_requests.py,'assert' exception,1894,1894,8,B2
tests,test_requests.py,'assert' exception,1898,1900,8,B2
tests,test_requests.py,'assert' exception,1901,1903,8,B2
tests,test_requests.py,'assert' exception,1904,1906,8,B2
tests,test_requests.py,'assert' exception,1908,1910,8,B2
tests,test_requests.py,'assert' exception,1911,1913,8,B2
tests,test_requests.py,'assert' exception,1917,1919,8,B2
tests,test_requests.py,'assert' exception,1932,1932,8,B2
tests,test_requests.py,'assert' exception,1937,1937,8,B2
tests,test_requests.py,'assert' exception,1944,1944,8,B2
tests,test_requests.py,'assert' exception,1951,1951,8,B2
tests,test_requests.py,'assert' exception,1956,1956,8,B2
tests,test_requests.py,'assert' exception,1961,1961,8,B2
tests,test_requests.py,'assert' exception,1962,1962,8,B2
tests,test_requests.py,'assert' exception,1965,1965,8,B2
tests,test_requests.py,'assert' exception,1969,1969,8,B2
tests,test_requests.py,'assert' exception,1975,1975,8,B2
tests,test_requests.py,'assert' exception,1976,1976,8,B2
tests,test_requests.py,'assert' exception,1979,1979,8,B2
tests,test_requests.py,'assert' exception,1983,1983,8,B2
tests,test_requests.py,'assert' exception,1998,1998,8,B2
tests,test_requests.py,'assert' exception,2003,2003,8,B2
tests,test_requests.py,'assert' exception,2021,2021,8,B2
tests,test_requests.py,'assert' exception,2026,2026,8,B2
tests,test_requests.py,'assert' exception,2041,2041,8,B2
tests,test_requests.py,'assert' exception,2046,2046,8,B2
tests,test_requests.py,'assert' exception,2081,2081,8,B2
tests,test_requests.py,'assert' exception,2082,2082,8,B2
tests,test_requests.py,'assert' exception,2094,2094,8,B2
tests,test_requests.py,'assert' exception,2095,2095,8,B2
tests,test_requests.py,'assert' exception,2096,2096,8,B2
tests,test_requests.py,'assert' exception,2106,2106,8,B2
tests,test_requests.py,'assert' exception,2110,2110,8,B2
tests,test_requests.py,'assert' exception,2114,2114,8,B2
tests,test_requests.py,'assert' exception,2120,2120,8,B2
tests,test_requests.py,'assert' exception,2128,2128,8,B2
tests,test_requests.py,'assert' exception,2129,2129,8,B2
tests,test_requests.py,'assert' exception,2135,2135,8,B2
tests,test_requests.py,'assert' exception,2138,2138,8,B2
tests,test_requests.py,'assert' exception,2154,2154,8,B2
tests,test_requests.py,'assert' exception,2159,2159,8,B2
tests,test_requests.py,'assert' exception,2168,2168,8,B2
tests,test_requests.py,'assert' exception,2178,2178,8,B2
tests,test_requests.py,'assert' exception,2180,2180,8,B2
tests,test_requests.py,'assert' exception,2191,2191,8,B2
tests,test_requests.py,'assert' exception,2192,2192,8,B2
tests,test_requests.py,'assert' exception,2203,2203,8,B2
tests,test_requests.py,'assert' exception,2204,2204,8,B2
tests,test_requests.py,'assert' exception,2218,2218,8,B2
tests,test_requests.py,'assert' exception,2219,2219,8,B2
tests,test_requests.py,'assert' exception,2257,2257,8,B2
tests,test_requests.py,'assert' exception,2258,2258,8,B2
tests,test_requests.py,'assert' exception,2259,2259,8,B2
tests,test_requests.py,'assert' exception,2260,2260,8,B2
tests,test_requests.py,'assert' exception,2261,2261,8,B2
tests,test_requests.py,'assert' exception,2262,2262,8,B2
tests,test_requests.py,'assert' exception,2263,2263,8,B2
tests,test_requests.py,'assert' exception,2276,2276,8,B2
tests,test_requests.py,'assert' exception,2277,2277,8,B2
tests,test_requests.py,'assert' exception,2278,2278,8,B2
tests,test_requests.py,'assert' exception,2283,2283,8,B2
tests,test_requests.py,'assert' exception,2284,2284,8,B2
tests,test_requests.py,'assert' exception,2289,2289,8,B2
tests,test_requests.py,'assert' exception,2293,2293,8,B2
tests,test_requests.py,'assert' exception,2294,2294,8,B2
tests,test_requests.py,'assert' exception,2303,2303,8,B2
tests,test_requests.py,'assert' exception,2304,2304,8,B2
tests,test_requests.py,'assert' exception,2305,2305,8,B2
tests,test_requests.py,'assert' exception,2311,2311,8,B2
tests,test_requests.py,'assert' exception,2312,2312,8,B2
tests,test_requests.py,'assert' exception,2317,2317,8,B2
tests,test_requests.py,'assert' exception,2318,2318,8,B2
tests,test_requests.py,'assert' exception,2319,2319,8,B2
tests,test_requests.py,'assert' exception,2320,2320,8,B2
tests,test_requests.py,'assert' exception,2321,2321,8,B2
tests,test_requests.py,'assert' exception,2327,2327,8,B2
tests,test_requests.py,'assert' exception,2328,2328,8,B2
tests,test_requests.py,'assert' exception,2329,2329,8,B2
tests,test_requests.py,'assert' exception,2330,2330,8,B2
tests,test_requests.py,'assert' exception,2336,2336,8,B2
tests,test_requests.py,'assert' exception,2339,2339,8,B2
tests,test_requests.py,'assert' exception,2340,2340,8,B2
tests,test_requests.py,'assert' exception,2341,2341,8,B2
tests,test_requests.py,'assert' exception,2346,2346,8,B2
tests,test_requests.py,'assert' exception,2351,2351,8,B2
tests,test_requests.py,'assert' exception,2356,2356,8,B2
tests,test_requests.py,'assert' exception,2358,2358,8,B2
tests,test_requests.py,'assert' exception,2359,2359,8,B2
tests,test_requests.py,'assert' exception,2360,2360,8,B2
tests,test_requests.py,'assert' exception,2364,2364,8,B2
tests,test_requests.py,'assert' exception,2365,2365,8,B2
tests,test_requests.py,'assert' exception,2376,2376,8,B2
tests,test_requests.py,'assert' exception,2391,2391,8,B2
tests,test_requests.py,'assert' exception,2393,2393,8,B2
tests,test_requests.py,'assert' exception,2394,2394,8,B2
tests,test_requests.py,'assert' exception,2411,2411,8,B2
tests,test_requests.py,'assert' exception,2413,2413,8,B2
tests,test_requests.py,'assert' exception,2414,2414,8,B2
tests,test_requests.py,'assert' exception,2424,2424,8,B2
tests,test_requests.py,'assert' exception,2426,2426,8,B2
tests,test_requests.py,'assert' exception,2438,2438,8,B2
tests,test_requests.py,'assert' exception,2460,2460,8,B2
tests,test_requests.py,'assert' exception,2473,2473,8,B2
tests,test_requests.py,'assert' exception,2501,2501,8,B2
tests,test_requests.py,'assert' exception,2514,2514,8,B2
tests,test_requests.py,'assert' exception,2550,2550,8,B2
tests,test_requests.py,'assert' exception,2612,2612,8,B2
tests,test_requests.py,'assert' exception,2614,2614,8,B2
tests,test_requests.py,'assert' exception,2635,2635,8,B2
tests,test_requests.py,'assert' exception,2636,2636,8,B2
tests,test_requests.py,'assert' exception,2684,2684,8,B2
tests,test_requests.py,'assert' exception,2749,2749,8,B2
tests,test_requests.py,'assert' exception,2805,2805,8,B2
tests,test_requests.py,'assert' exception,2839,2839,8,B2
tests,test_requests.py,'assert' exception,2850,2850,8,B2
tests,test_requests.py,'assert' exception,2851,2851,8,B2
tests,test_requests.py,'assert' exception,2852,2852,8,B2
tests,test_requests.py,'assert' exception,2858,2858,8,B2
tests,test_requests.py,'assert' exception,2868,2868,8,B2
tests,test_requests.py,'assert' exception,2869,2869,8,B2
tests,test_requests.py,'assert' exception,2870,2870,8,B2
tests,test_requests.py,'assert' exception,2871,2871,8,B2
tests,test_requests.py,'assert' exception,2872,2872,8,B2
tests,test_requests.py,'assert' exception,2873,2873,8,B2
tests,test_requests.py,'assert' exception,2904,2904,8,B2
tests,test_requests.py,'assert' exception,2937,2937,8,B2
tests,test_requests.py,'assert' exception,2969,2969,8,B2
tests,test_requests.py,'assert' exception,3008,3008,8,B2
tests,test_requests.py,'assert' exception,323,323,12,B2
tests,test_requests.py,'assert' exception,351,351,12,B2
tests,test_requests.py,'assert' exception,700,700,12,B2
tests,test_requests.py,'assert' exception,704,704,12,B2
tests,test_requests.py,'assert' exception,710,710,12,B2
tests,test_requests.py,'assert' exception,715,715,12,B2
tests,test_requests.py,'assert' exception,725,725,12,B2
tests,test_requests.py,'assert' exception,728,728,12,B2
tests,test_requests.py,'assert' exception,734,734,12,B2
tests,test_requests.py,'assert' exception,741,741,12,B2
tests,test_requests.py,'assert' exception,744,744,12,B2
tests,test_requests.py,'assert' exception,752,752,12,B2
tests,test_requests.py,'assert' exception,760,760,12,B2
tests,test_requests.py,'assert' exception,763,763,12,B2
tests,test_requests.py,'assert' exception,771,771,12,B2
tests,test_requests.py,'assert' exception,774,774,12,B2
tests,test_requests.py,'assert' exception,779,779,12,B2
tests,test_requests.py,'assert' exception,787,787,12,B2
tests,test_requests.py,'assert' exception,1144,1144,12,B2
tests,test_requests.py,'assert' exception,1145,1145,12,B2
tests,test_requests.py,'assert' exception,1432,1432,12,B2
tests,test_requests.py,'assert' exception,1442,1442,12,B2
tests,test_requests.py,'assert' exception,1474,1474,12,B2
tests,test_requests.py,'assert' exception,1733,1733,12,B2
tests,test_requests.py,'assert' exception,1865,1865,12,B2
tests,test_requests.py,'assert' exception,2089,2089,12,B2
tests,test_requests.py,'assert' exception,2118,2118,12,B2
tests,test_requests.py,'assert' exception,2704,2704,8,B2
tests,test_requests.py,'assert' exception,2897,2897,12,B2
tests,test_requests.py,'assert' exception,2930,2930,12,B2
tests,test_requests.py,'assert' exception,2963,2963,12,B2
tests,test_requests.py,'assert' exception,2966,2966,12,B2
tests,test_requests.py,'assert' exception,3003,3003,12,B2
tests,test_requests.py,'assert' exception,244,244,12,B2
tests,test_requests.py,'assert' exception,245,245,12,B2
tests,test_requests.py,'assert' exception,246,246,12,B2
tests,test_requests.py,'assert' exception,257,257,12,B2
tests,test_requests.py,'assert' exception,258,258,12,B2
tests,test_requests.py,'assert' exception,259,259,12,B2
tests,test_requests.py,'assert' exception,2489,2489,12,B2
tests,test_requests.py,'assert' exception,2534,2534,12,B2
tests,test_requests.py,'assert' exception,2535,2535,12,B2
tests,test_requests.py,'pass' statement,1154,1154,12,B1
tests,test_requests.py,'pass' statement,1165,1165,12,B1
tests,test_requests.py,'pass' statement,1168,1168,12,B1
tests,test_requests.py,'pass' statement,1389,1389,12,B1
tests,test_requests.py,'pass' statement,1797,1797,12,B1
tests,test_requests.py,'pass' statement,1800,1800,12,B1
tests,test_requests.py,'pass' statement,1949,1949,12,B1
tests,test_requests.py,'pass' statement,2126,2126,12,B1
tests,test_requests.py,'pass' statement,2524,2524,12,B1
tests,test_requests.py,'pass' statement,2545,2545,12,B1
tests,test_requests.py,Import,3,3,0,A2
tests,test_requests.py,Import,4,4,0,A2
tests,test_requests.py,Import,5,5,0,A2
tests,test_requests.py,Import,6,6,0,A2
tests,test_requests.py,Import,7,7,0,A2
tests,test_requests.py,Import'pickle' module,8,8,0,C1
tests,test_requests.py,Import're' module,9,9,0,C1
tests,test_requests.py,Import,10,10,0,A2
tests,test_requests.py,Import,11,11,0,A2
tests,test_requests.py,Import,14,14,0,A2
tests,test_requests.py,Import,15,15,0,A2
tests,test_requests.py,Import,18,18,0,A2
tests,test_requests.py,From,12,12,0,A2
tests,test_requests.py,From with 'as' extension ,16,16,0,B1
tests,test_requests.py,From,19,19,0,A2
tests,test_requests.py,From,20,20,0,A2
tests,test_requests.py,From,21,29,0,A2
tests,test_requests.py,From,30,30,0,A2
tests,test_requests.py,From,31,45,0,A2
tests,test_requests.py,From with 'as' extension ,46,46,0,B1
tests,test_requests.py,From,47,47,0,A2
tests,test_requests.py,From,48,48,0,A2
tests,test_requests.py,From,49,49,0,A2
tests,test_requests.py,From,50,50,0,A2
tests,test_requests.py,From,51,51,0,A2
tests,test_requests.py,Relative From,53,53,0,B1
tests,test_requests.py,Relative From,54,54,0,B1
tests,test_requests.py,Relative From,55,55,0,B1
tests,test_requests.py,Relative From,56,56,0,B1
tests,test_requests.py,From,66,66,4,A2
tests,test_requests.py,From,2688,2688,4,A2
tests,test_requests.py,From,93,93,8,A2
tests,test_requests.py,Simple If statements,2680,2681,4,A1
tests,test_requests.py,Simple If statements,1010,1017,8,A1
tests,test_requests.py,Simple If statements,2055,2057,12,A1
