Repository,File Name,Class,Start Line,End Line,Displacement,Level
tests,test_requests.py,Inherited Class from MutableMapping Using the constructor method --> __init__,858,875,8,B1
tests,test_requests.py,Simple Class ,1174,1177,8,B1
tests,test_requests.py,Simple Class ,1370,1371,8,B1
tests,test_requests.py,Inherited Class from str,1770,1771,8,B1
tests,test_requests.py,Inherited Class from bytes,1773,1774,8,B1
tests,test_requests.py,Simple Class  Using the constructor method --> __init__,1960,1968,8,B1
tests,test_requests.py,Simple Class  Using the constructor method --> __init__,1980,1991,8,B1
tests,test_requests.py,Simple Class  Using the constructor method --> __init__,2003,2011,8,B1
tests,test_requests.py,Simple Class ,2214,2223,8,B1
tests,utils.py,Simple Tuple,8,8,8,A1
tests,utils.py,Simple Atributte,5,5,1,A2
tests,utils.py,Simple Atributte,7,7,20,A2
tests,utils.py,Simple Atributte,8,8,22,A2
tests,utils.py,Simple Atributte,16,16,8,A2
tests,utils.py,Simple Atributte,17,17,8,A2
tests,utils.py,Simple Atributte,10,10,16,A2
tests,utils.py,Simple Atributte,12,12,12,A2
tests,utils.py,Simple Atributte,16,16,8,A2
tests,utils.py,Simple Atributte,17,17,8,A2
tests,utils.py,Simple Assignment,7,7,4,A1
tests,utils.py,Simple Assignment,12,12,12,A1
tests,utils.py,Import,1,1,0,A2
tests,utils.py,Import,2,2,0,A2
tests,utils.py,Simple If statements,9,12,8,A1
tests,utils.py,For Loop with Tuple as name,8,12,4,A2
tests,utils.py,Exception --> try/finally,13,17,4,B2
tests,utils.py,Function with ** argument,6,17,0,B1
tests,utils.py,Generator Function (yield),14,14,8,C1
tests,test_adapters.py,Simple Dictionary,8,8,38,A2
tests,test_adapters.py,Simple Atributte,6,6,8,A2
tests,test_adapters.py,Simple Atributte,7,7,8,A2
tests,test_adapters.py,Simple Atributte,6,6,8,A2
tests,test_adapters.py,Simple Atributte,8,8,21,A2
tests,test_adapters.py,Simple Atributte,7,7,8,A2
tests,test_adapters.py,Simple Assignment,6,6,4,A1
tests,test_adapters.py,Simple Assignment,7,7,4,A1
tests,test_adapters.py,'assert' exception,8,8,4,B2
tests,test_adapters.py,Import,1,1,0,A2
tests,test_adapters.py,Function,4,8,0,A1
tests,test_help.py,Simple Dictionary,21,21,33,A2
tests,test_help.py,Simple Dictionary,27,27,33,A2
tests,test_help.py,Simple Atributte,13,13,8,A2
tests,test_help.py,Simple Atributte,20,20,9,A2
tests,test_help.py,Simple Atributte,26,26,9,A2
tests,test_help.py,Simple Assignment,13,13,8,A1
tests,test_help.py,'assert' exception,8,8,4,B2
tests,test_help.py,'assert' exception,21,21,8,B2
tests,test_help.py,'assert' exception,27,27,8,B2
tests,test_help.py,From,1,1,0,A2
tests,test_help.py,From,3,3,0,A2
tests,test_help.py,With,20,21,4,B1
tests,test_help.py,With,26,27,4,B1
tests,test_help.py,Function,6,8,0,A1
tests,test_help.py,Function,16,21,0,A1
tests,test_help.py,Function,24,27,0,A1
tests,test_help.py,Function with Simple argument,12,13,4,A1
tests,test_help.py,Simple Class  Using the constructor method --> __init__,11,13,0,B1
tests,test_lowlevel.py,Simple List,275,279,25,A1
tests,test_lowlevel.py,Simple List,281,281,16,A1
tests,test_lowlevel.py,Simple List,311,311,23,A1
tests,test_lowlevel.py,Simple List,28,28,16,A1
tests,test_lowlevel.py,Simple List,68,68,16,A1
tests,test_lowlevel.py,Simple List,86,86,16,A1
tests,test_lowlevel.py,Simple List,276,276,13,A1
tests,test_lowlevel.py,Simple List,277,277,14,A1
tests,test_lowlevel.py,Simple List,278,278,12,A1
tests,test_lowlevel.py,Simple Tuple,282,282,4,A1
tests,test_lowlevel.py,Simple Tuple,276,276,4,A1
tests,test_lowlevel.py,Simple Tuple,277,277,4,A1
tests,test_lowlevel.py,Simple Tuple,278,278,4,A1
tests,test_lowlevel.py,Simple Tuple,286,286,18,A1
tests,test_lowlevel.py,Simple Tuple,20,20,8,A1
tests,test_lowlevel.py,Simple Tuple,30,30,19,A1
tests,test_lowlevel.py,Simple Tuple,56,56,19,A1
tests,test_lowlevel.py,Simple Tuple,71,71,19,A1
tests,test_lowlevel.py,Simple Tuple,88,88,19,A1
tests,test_lowlevel.py,Simple Tuple,120,120,19,A1
tests,test_lowlevel.py,Simple Tuple,179,179,19,A1
tests,test_lowlevel.py,Simple Tuple,229,229,19,A1
tests,test_lowlevel.py,Simple Tuple,266,266,19,A1
tests,test_lowlevel.py,Simple Tuple,286,286,44,A1
tests,test_lowlevel.py,Simple Tuple,293,293,23,A1
tests,test_lowlevel.py,Simple Tuple,330,330,19,A1
tests,test_lowlevel.py,Simple Tuple,347,347,19,A1
tests,test_lowlevel.py,Simple Tuple,353,353,8,A1
tests,test_lowlevel.py,Simple Tuple,354,354,8,A1
tests,test_lowlevel.py,Simple Tuple,357,357,20,A1
tests,test_lowlevel.py,Simple Tuple,391,391,19,A1
tests,test_lowlevel.py,Simple Tuple,420,420,19,A1
tests,test_lowlevel.py,Simple Tuple,284,284,29,A1
tests,test_lowlevel.py,Simple Dictionary,295,295,17,A2
tests,test_lowlevel.py,Simple Dictionary,73,73,50,A2
tests,test_lowlevel.py,Simple Atributte,289,289,1,A2
tests,test_lowlevel.py,Simple Atributte,423,423,4,A2
tests,test_lowlevel.py,Simple Atributte,21,21,4,A2
tests,test_lowlevel.py,Simple Atributte,26,26,19,A2
tests,test_lowlevel.py,Simple Atributte,27,27,13,A2
tests,test_lowlevel.py,Simple Atributte,35,35,11,A2
tests,test_lowlevel.py,Simple Atributte,53,53,19,A2
tests,test_lowlevel.py,Simple Atributte,65,65,19,A2
tests,test_lowlevel.py,Simple Atributte,77,77,30,A2
tests,test_lowlevel.py,Simple Atributte,83,83,19,A2
tests,test_lowlevel.py,Simple Atributte,95,95,30,A2
tests,test_lowlevel.py,Simple Atributte,117,117,19,A2
tests,test_lowlevel.py,Simple Atributte,150,150,11,A2
tests,test_lowlevel.py,Simple Atributte,176,176,19,A2
tests,test_lowlevel.py,Simple Atributte,206,206,11,A2
tests,test_lowlevel.py,Simple Atributte,226,226,19,A2
tests,test_lowlevel.py,Simple Atributte,249,249,11,A2
tests,test_lowlevel.py,Simple Atributte,263,263,19,A2
tests,test_lowlevel.py,Simple Atributte,289,289,1,A2
tests,test_lowlevel.py,Simple Atributte,327,327,19,A2
tests,test_lowlevel.py,Simple Atributte,344,344,19,A2
tests,test_lowlevel.py,Simple Atributte,350,350,22,A2
tests,test_lowlevel.py,Simple Atributte,388,388,19,A2
tests,test_lowlevel.py,Simple Atributte,417,417,19,A2
tests,test_lowlevel.py,Simple Atributte,426,426,22,A2
tests,test_lowlevel.py,Simple Atributte,426,426,37,A2
tests,test_lowlevel.py,Simple Atributte,427,427,22,A2
tests,test_lowlevel.py,Simple Atributte,428,428,11,A2
tests,test_lowlevel.py,Simple Atributte,32,32,12,A2
tests,test_lowlevel.py,Simple Atributte,33,33,8,A2
tests,test_lowlevel.py,Simple Atributte,36,36,11,A2
tests,test_lowlevel.py,Simple Atributte,46,46,8,A2
tests,test_lowlevel.py,Simple Atributte,60,60,8,A2
tests,test_lowlevel.py,Simple Atributte,73,73,12,A2
tests,test_lowlevel.py,Simple Atributte,74,74,8,A2
tests,test_lowlevel.py,Simple Atributte,76,76,40,A2
tests,test_lowlevel.py,Simple Atributte,78,78,11,A2
tests,test_lowlevel.py,Simple Atributte,91,91,12,A2
tests,test_lowlevel.py,Simple Atributte,92,92,8,A2
tests,test_lowlevel.py,Simple Atributte,94,94,40,A2
tests,test_lowlevel.py,Simple Atributte,96,96,11,A2
tests,test_lowlevel.py,Simple Atributte,113,113,8,A2
tests,test_lowlevel.py,Simple Atributte,124,124,8,A2
tests,test_lowlevel.py,Simple Atributte,150,150,11,A2
tests,test_lowlevel.py,Simple Atributte,155,155,15,A2
tests,test_lowlevel.py,Simple Atributte,156,156,8,A2
tests,test_lowlevel.py,Simple Atributte,161,161,8,A2
tests,test_lowlevel.py,Simple Atributte,167,167,8,A2
tests,test_lowlevel.py,Simple Atributte,172,172,8,A2
tests,test_lowlevel.py,Simple Atributte,181,181,12,A2
tests,test_lowlevel.py,Simple Atributte,183,183,15,A2
tests,test_lowlevel.py,Simple Atributte,185,185,34,A2
tests,test_lowlevel.py,Simple Atributte,186,186,15,A2
tests,test_lowlevel.py,Simple Atributte,188,188,15,A2
tests,test_lowlevel.py,Simple Atributte,189,189,8,A2
tests,test_lowlevel.py,Simple Atributte,206,206,11,A2
tests,test_lowlevel.py,Simple Atributte,211,211,15,A2
tests,test_lowlevel.py,Simple Atributte,212,212,8,A2
tests,test_lowlevel.py,Simple Atributte,218,218,8,A2
tests,test_lowlevel.py,Simple Atributte,231,231,12,A2
tests,test_lowlevel.py,Simple Atributte,233,233,15,A2
tests,test_lowlevel.py,Simple Atributte,234,234,15,A2
tests,test_lowlevel.py,Simple Atributte,235,235,8,A2
tests,test_lowlevel.py,Simple Atributte,249,249,11,A2
tests,test_lowlevel.py,Simple Atributte,254,254,15,A2
tests,test_lowlevel.py,Simple Atributte,255,255,8,A2
tests,test_lowlevel.py,Simple Atributte,268,268,12,A2
tests,test_lowlevel.py,Simple Atributte,270,270,15,A2
tests,test_lowlevel.py,Simple Atributte,272,272,8,A2
tests,test_lowlevel.py,Simple Atributte,284,284,8,A2
tests,test_lowlevel.py,Simple Atributte,286,286,19,A2
tests,test_lowlevel.py,Simple Atributte,316,316,8,A2
tests,test_lowlevel.py,Simple Atributte,324,324,8,A2
tests,test_lowlevel.py,Simple Atributte,325,325,8,A2
tests,test_lowlevel.py,Simple Atributte,332,332,12,A2
tests,test_lowlevel.py,Simple Atributte,333,333,15,A2
tests,test_lowlevel.py,Simple Atributte,335,335,15,A2
tests,test_lowlevel.py,Simple Atributte,336,336,15,A2
tests,test_lowlevel.py,Simple Atributte,337,337,15,A2
tests,test_lowlevel.py,Simple Atributte,339,339,8,A2
tests,test_lowlevel.py,Simple Atributte,349,349,12,A2
tests,test_lowlevel.py,Simple Atributte,352,352,15,A2
tests,test_lowlevel.py,Simple Atributte,353,353,24,A2
tests,test_lowlevel.py,Simple Atributte,354,354,31,A2
tests,test_lowlevel.py,Simple Atributte,361,361,8,A2
tests,test_lowlevel.py,Simple Atributte,372,372,8,A2
tests,test_lowlevel.py,Simple Atributte,378,378,8,A2
tests,test_lowlevel.py,Simple Atributte,384,384,8,A2
tests,test_lowlevel.py,Simple Atributte,393,393,12,A2
tests,test_lowlevel.py,Simple Atributte,395,395,15,A2
tests,test_lowlevel.py,Simple Atributte,397,397,15,A2
tests,test_lowlevel.py,Simple Atributte,400,400,15,A2
tests,test_lowlevel.py,Simple Atributte,402,402,15,A2
tests,test_lowlevel.py,Simple Atributte,404,404,8,A2
tests,test_lowlevel.py,Simple Atributte,411,411,8,A2
tests,test_lowlevel.py,Simple Atributte,422,422,12,A2
tests,test_lowlevel.py,Simple Atributte,424,424,9,A2
tests,test_lowlevel.py,Simple Atributte,424,424,23,A2
tests,test_lowlevel.py,Simple Atributte,425,425,8,A2
tests,test_lowlevel.py,Simple Atributte,426,426,37,A2
tests,test_lowlevel.py,Simple Atributte,428,428,29,A2
tests,test_lowlevel.py,Simple Atributte,36,36,11,A2
tests,test_lowlevel.py,Simple Atributte,58,58,13,A2
tests,test_lowlevel.py,Simple Atributte,58,58,27,A2
tests,test_lowlevel.py,Simple Atributte,59,59,12,A2
tests,test_lowlevel.py,Simple Atributte,78,78,11,A2
tests,test_lowlevel.py,Simple Atributte,96,96,11,A2
tests,test_lowlevel.py,Simple Atributte,122,122,13,A2
tests,test_lowlevel.py,Simple Atributte,122,122,27,A2
tests,test_lowlevel.py,Simple Atributte,123,123,12,A2
tests,test_lowlevel.py,Simple Atributte,185,185,34,A2
tests,test_lowlevel.py,Simple Atributte,271,271,19,A2
tests,test_lowlevel.py,Simple Atributte,302,302,19,A2
tests,test_lowlevel.py,Simple Atributte,334,334,19,A2
tests,test_lowlevel.py,Simple Atributte,337,337,24,A2
tests,test_lowlevel.py,Simple Atributte,396,396,19,A2
tests,test_lowlevel.py,Simple Atributte,397,397,15,A2
tests,test_lowlevel.py,Simple Atributte,400,400,15,A2
tests,test_lowlevel.py,Simple Atributte,424,424,23,A2
tests,test_lowlevel.py,Simple Atributte,58,58,27,A2
tests,test_lowlevel.py,Simple Atributte,122,122,27,A2
tests,test_lowlevel.py,Simple Atributte,186,186,15,A2
tests,test_lowlevel.py,Simple Atributte,188,188,15,A2
tests,test_lowlevel.py,Simple Atributte,234,234,15,A2
tests,test_lowlevel.py,Simple Atributte,298,298,17,A2
tests,test_lowlevel.py,Simple Atributte,298,298,31,A2
tests,test_lowlevel.py,Simple Atributte,299,299,16,A2
tests,test_lowlevel.py,Simple Atributte,305,305,19,A2
tests,test_lowlevel.py,Simple Atributte,322,322,16,A2
tests,test_lowlevel.py,Simple Atributte,335,335,15,A2
tests,test_lowlevel.py,Simple Atributte,337,337,44,A2
tests,test_lowlevel.py,Simple Atributte,186,186,15,A2
tests,test_lowlevel.py,Simple Atributte,298,298,31,A2
tests,test_lowlevel.py,Simple Atributte,397,397,15,A2
tests,test_lowlevel.py,Simple Atributte,400,400,15,A2
tests,test_lowlevel.py,Simple List Comprehension,286,286,17,C1
tests,test_lowlevel.py,Simple Assignment,275,279,0,A1
tests,test_lowlevel.py,Simple Assignment,281,281,0,A1
tests,test_lowlevel.py,Simple Assignment,14,14,4,A1
tests,test_lowlevel.py,Assigment with sum (total = total + 1),16,20,4,A1
tests,test_lowlevel.py,Simple Assignment,26,26,4,A1
tests,test_lowlevel.py,Simple Assignment,27,27,4,A1
tests,test_lowlevel.py,Simple Assignment,28,28,4,A1
tests,test_lowlevel.py,Simple Assignment,53,53,4,A1
tests,test_lowlevel.py,Simple Assignment,54,54,4,A1
tests,test_lowlevel.py,Simple Assignment,65,65,4,A1
tests,test_lowlevel.py,Simple Assignment,66,66,4,A1
tests,test_lowlevel.py,Simple Assignment,68,68,4,A1
tests,test_lowlevel.py,Simple Assignment,69,69,4,A1
tests,test_lowlevel.py,Assigment with sum (total = total + 1),76,76,4,A1
tests,test_lowlevel.py,Simple Assignment,83,83,4,A1
tests,test_lowlevel.py,Simple Assignment,84,84,4,A1
tests,test_lowlevel.py,Simple Assignment,86,86,4,A1
tests,test_lowlevel.py,Assigment with sum (total = total + 1),94,94,4,A1
tests,test_lowlevel.py,Simple Assignment,117,117,4,A1
tests,test_lowlevel.py,Simple Assignment,118,118,4,A1
tests,test_lowlevel.py,Simple Assignment,133,137,4,A1
tests,test_lowlevel.py,Simple Assignment,139,141,4,A1
tests,test_lowlevel.py,Simple Assignment,143,144,4,A1
tests,test_lowlevel.py,Simple Assignment,146,148,4,A1
tests,test_lowlevel.py,Simple Assignment,150,150,4,A1
tests,test_lowlevel.py,Simple Assignment,176,176,4,A1
tests,test_lowlevel.py,Simple Assignment,177,177,4,A1
tests,test_lowlevel.py,Simple Assignment,196,200,4,A1
tests,test_lowlevel.py,Simple Assignment,202,204,4,A1
tests,test_lowlevel.py,Simple Assignment,206,206,4,A1
tests,test_lowlevel.py,Simple Assignment,226,226,4,A1
tests,test_lowlevel.py,Simple Assignment,227,227,4,A1
tests,test_lowlevel.py,Simple Assignment,243,247,4,A1
tests,test_lowlevel.py,Simple Assignment,249,249,4,A1
tests,test_lowlevel.py,Simple Assignment,263,263,4,A1
tests,test_lowlevel.py,Simple Assignment,264,264,4,A1
tests,test_lowlevel.py,Simple Assignment,291,291,4,A1
tests,test_lowlevel.py,Simple Assignment,292,292,4,A1
tests,test_lowlevel.py,Simple Assignment,309,309,4,A1
tests,test_lowlevel.py,Simple Assignment,310,310,4,A1
tests,test_lowlevel.py,Simple Assignment,311,311,4,A1
tests,test_lowlevel.py,Simple Assignment,327,327,4,A1
tests,test_lowlevel.py,Simple Assignment,328,328,4,A1
tests,test_lowlevel.py,Simple Assignment,344,344,4,A1
tests,test_lowlevel.py,Simple Assignment,345,345,4,A1
tests,test_lowlevel.py,Simple Assignment,388,388,4,A1
tests,test_lowlevel.py,Simple Assignment,389,389,4,A1
tests,test_lowlevel.py,Simple Assignment,417,417,4,A1
tests,test_lowlevel.py,Simple Assignment,418,418,4,A1
tests,test_lowlevel.py,Simple Assignment,423,423,4,A1
tests,test_lowlevel.py,Simple Assignment,31,31,8,A1
tests,test_lowlevel.py,Simple Assignment,32,32,8,A1
tests,test_lowlevel.py,Simple Assignment,43,43,8,A1
tests,test_lowlevel.py,Simple Assignment,57,57,8,A1
tests,test_lowlevel.py,Simple Assignment,72,72,8,A1
tests,test_lowlevel.py,Simple Assignment,73,73,8,A1
tests,test_lowlevel.py,Simple Assignment,89,89,8,A1
tests,test_lowlevel.py,Simple Assignment,90,90,8,A1
tests,test_lowlevel.py,Simple Assignment,91,91,8,A1
tests,test_lowlevel.py,Simple Assignment,105,105,8,A1
tests,test_lowlevel.py,Simple Assignment,106,112,8,A1
tests,test_lowlevel.py,Simple Assignment,121,121,8,A1
tests,test_lowlevel.py,Simple Assignment,154,154,8,A1
tests,test_lowlevel.py,Simple Assignment,159,159,8,A1
tests,test_lowlevel.py,Simple Assignment,165,165,8,A1
tests,test_lowlevel.py,Simple Assignment,170,170,8,A1
tests,test_lowlevel.py,Simple Assignment,180,180,8,A1
tests,test_lowlevel.py,Simple Assignment,181,181,8,A1
tests,test_lowlevel.py,Simple Assignment,210,210,8,A1
tests,test_lowlevel.py,Simple Assignment,216,216,8,A1
tests,test_lowlevel.py,Simple Assignment,221,221,8,A1
tests,test_lowlevel.py,Simple Assignment,230,230,8,A1
tests,test_lowlevel.py,Simple Assignment,231,231,8,A1
tests,test_lowlevel.py,Simple Assignment,253,253,8,A1
tests,test_lowlevel.py,Simple Assignment,258,258,8,A1
tests,test_lowlevel.py,Simple Assignment,267,267,8,A1
tests,test_lowlevel.py,Simple Assignment,268,268,8,A1
tests,test_lowlevel.py,Simple Assignment,294,294,8,A1
tests,test_lowlevel.py,Simple Assignment,295,295,8,A1
tests,test_lowlevel.py,Simple Assignment,315,315,8,A1
tests,test_lowlevel.py,Simple Assignment,331,331,8,A1
tests,test_lowlevel.py,Simple Assignment,332,332,8,A1
tests,test_lowlevel.py,Simple Assignment,348,348,8,A1
tests,test_lowlevel.py,Simple Assignment,349,349,8,A1
tests,test_lowlevel.py,Simple Assignment,350,350,8,A1
tests,test_lowlevel.py,Simple Assignment,353,353,8,A1
tests,test_lowlevel.py,Simple Assignment,354,354,8,A1
tests,test_lowlevel.py,Simple Assignment,392,392,8,A1
tests,test_lowlevel.py,Simple Assignment,393,393,8,A1
tests,test_lowlevel.py,Simple Assignment,421,421,8,A1
tests,test_lowlevel.py,Simple Assignment,422,422,8,A1
tests,test_lowlevel.py,Simplified incremental Assignment with increase amount,286,286,0,A2
tests,test_lowlevel.py,'assert' exception,35,35,4,B2
tests,test_lowlevel.py,'assert' exception,36,36,4,B2
tests,test_lowlevel.py,'assert' exception,77,77,4,B2
tests,test_lowlevel.py,'assert' exception,78,78,4,B2
tests,test_lowlevel.py,'assert' exception,95,95,4,B2
tests,test_lowlevel.py,'assert' exception,96,96,4,B2
tests,test_lowlevel.py,'assert' exception,426,426,4,B2
tests,test_lowlevel.py,'assert' exception,427,427,4,B2
tests,test_lowlevel.py,'assert' exception,428,428,4,B2
tests,test_lowlevel.py,'assert' exception,155,155,8,B2
tests,test_lowlevel.py,'assert' exception,160,160,8,B2
tests,test_lowlevel.py,'assert' exception,166,166,8,B2
tests,test_lowlevel.py,'assert' exception,171,171,8,B2
tests,test_lowlevel.py,'assert' exception,183,183,8,B2
tests,test_lowlevel.py,'assert' exception,185,185,8,B2
tests,test_lowlevel.py,'assert' exception,186,186,8,B2
tests,test_lowlevel.py,'assert' exception,188,188,8,B2
tests,test_lowlevel.py,'assert' exception,211,211,8,B2
tests,test_lowlevel.py,'assert' exception,217,217,8,B2
tests,test_lowlevel.py,'assert' exception,222,222,8,B2
tests,test_lowlevel.py,'assert' exception,233,233,8,B2
tests,test_lowlevel.py,'assert' exception,234,234,8,B2
tests,test_lowlevel.py,'assert' exception,254,254,8,B2
tests,test_lowlevel.py,'assert' exception,259,259,8,B2
tests,test_lowlevel.py,'assert' exception,270,270,8,B2
tests,test_lowlevel.py,'assert' exception,271,271,8,B2
tests,test_lowlevel.py,'assert' exception,302,302,8,B2
tests,test_lowlevel.py,'assert' exception,305,305,8,B2
tests,test_lowlevel.py,'assert' exception,333,333,8,B2
tests,test_lowlevel.py,'assert' exception,334,334,8,B2
tests,test_lowlevel.py,'assert' exception,335,335,8,B2
tests,test_lowlevel.py,'assert' exception,336,336,8,B2
tests,test_lowlevel.py,'assert' exception,337,337,8,B2
tests,test_lowlevel.py,'assert' exception,352,352,8,B2
tests,test_lowlevel.py,'assert' exception,356,356,8,B2
tests,test_lowlevel.py,'assert' exception,395,395,8,B2
tests,test_lowlevel.py,'assert' exception,396,396,8,B2
tests,test_lowlevel.py,'assert' exception,397,397,8,B2
tests,test_lowlevel.py,'assert' exception,400,400,8,B2
tests,test_lowlevel.py,'assert' exception,402,402,8,B2
tests,test_lowlevel.py,'assert' exception,358,358,12,B2
tests,test_lowlevel.py,'assert' exception,359,359,12,B2
tests,test_lowlevel.py,Import,1,1,0,A2
tests,test_lowlevel.py,Import,3,3,0,A2
tests,test_lowlevel.py,Import,6,6,0,A2
tests,test_lowlevel.py,From,4,4,0,A2
tests,test_lowlevel.py,From,7,7,0,A2
tests,test_lowlevel.py,Relative From,9,9,0,B1
tests,test_lowlevel.py,For Loop with Tuple as name,282,284,0,A2
tests,test_lowlevel.py,Simple For Loop,283,284,4,A1
tests,test_lowlevel.py,For Loop with 1 Tuples to iterate,357,359,8,A2
tests,test_lowlevel.py,With,30,33,4,B1
tests,test_lowlevel.py,With,56,60,4,B1
tests,test_lowlevel.py,With,71,74,4,B1
tests,test_lowlevel.py,With,88,92,4,B1
tests,test_lowlevel.py,With,120,124,4,B1
tests,test_lowlevel.py,With,179,189,4,B1
tests,test_lowlevel.py,With,229,235,4,B1
tests,test_lowlevel.py,With,266,272,4,B1
tests,test_lowlevel.py,With,293,305,4,B1
tests,test_lowlevel.py,With,330,339,4,B1
tests,test_lowlevel.py,With,347,361,4,B1
tests,test_lowlevel.py,With,391,404,4,B1
tests,test_lowlevel.py,With,420,422,4,B1
tests,test_lowlevel.py,With,424,425,4,B1
tests,test_lowlevel.py,With,58,59,8,B1
tests,test_lowlevel.py,With,122,123,8,B1
tests,test_lowlevel.py,With,296,299,8,B1
tests,test_lowlevel.py,With,298,299,12,B1
tests,test_lowlevel.py,Function with Simple argument,12,21,0,A1
tests,test_lowlevel.py,Function,24,36,0,A1
tests,test_lowlevel.py,Function,39,60,0,A1
tests,test_lowlevel.py,Function,63,78,0,A1
tests,test_lowlevel.py,Function,81,96,0,A1
tests,test_lowlevel.py,Function,99,124,0,A1
tests,test_lowlevel.py,Function,127,189,0,A1
tests,test_lowlevel.py,Function,192,235,0,A1
tests,test_lowlevel.py,Function,238,272,0,A1
tests,test_lowlevel.py,Function with Simple argument,290,305,0,A1
tests,test_lowlevel.py,Function,308,339,0,A1
tests,test_lowlevel.py,Function,342,361,0,A1
tests,test_lowlevel.py,Function,364,404,0,A1
tests,test_lowlevel.py,Function,407,428,0,A1
tests,test_lowlevel.py,Function with Simple argument,42,51,4,A1
tests,test_lowlevel.py,Function with Simple argument,104,115,4,A1
tests,test_lowlevel.py,Function with Simple argument,152,174,4,A1
tests,test_lowlevel.py,Function with Simple argument,208,224,4,A1
tests,test_lowlevel.py,Function with Simple argument,251,261,4,A1
tests,test_lowlevel.py,Function with Simple argument,313,325,4,A1
tests,test_lowlevel.py,Function with Simple argument,370,386,4,A1
tests,test_lowlevel.py,Function with Simple argument,409,415,4,A1
tests,test_lowlevel.py,Return,51,51,8,A1
tests,test_lowlevel.py,Return,115,115,8,A1
tests,test_lowlevel.py,Return,174,174,8,A1
tests,test_lowlevel.py,Return,224,224,8,A1
tests,test_lowlevel.py,Return,261,261,8,A1
_themes,flask_theme_support.py,Simple Dictionary,11,86,13,A2
_themes,flask_theme_support.py,Simple Atributte,19,19,8,A2
_themes,flask_theme_support.py,Simple Atributte,22,22,8,A2
_themes,flask_theme_support.py,Simple Atributte,23,23,8,A2
_themes,flask_theme_support.py,Simple Atributte,24,24,8,A2
_themes,flask_theme_support.py,Simple Atributte,25,25,8,A2
_themes,flask_theme_support.py,Simple Atributte,26,26,8,A2
_themes,flask_theme_support.py,Simple Atributte,27,27,8,A2
_themes,flask_theme_support.py,Simple Atributte,30,30,8,A2
_themes,flask_theme_support.py,Simple Atributte,38,38,8,A2
_themes,flask_theme_support.py,Simple Atributte,39,39,8,A2
_themes,flask_theme_support.py,Simple Atributte,40,40,8,A2
_themes,flask_theme_support.py,Simple Atributte,41,41,8,A2
_themes,flask_theme_support.py,Simple Atributte,42,42,8,A2
_themes,flask_theme_support.py,Simple Atributte,43,43,8,A2
_themes,flask_theme_support.py,Simple Atributte,44,44,8,A2
_themes,flask_theme_support.py,Simple Atributte,45,45,8,A2
_themes,flask_theme_support.py,Simple Atributte,46,46,8,A2
_themes,flask_theme_support.py,Simple Atributte,47,47,8,A2
_themes,flask_theme_support.py,Simple Atributte,48,48,8,A2
_themes,flask_theme_support.py,Simple Atributte,49,49,8,A2
_themes,flask_theme_support.py,Simple Atributte,50,50,8,A2
_themes,flask_theme_support.py,Simple Atributte,51,51,8,A2
_themes,flask_theme_support.py,Simple Atributte,52,52,8,A2
_themes,flask_theme_support.py,Simple Atributte,53,53,8,A2
_themes,flask_theme_support.py,Simple Atributte,54,54,8,A2
_themes,flask_theme_support.py,Simple Atributte,55,55,8,A2
_themes,flask_theme_support.py,Simple Atributte,60,60,8,A2
_themes,flask_theme_support.py,Simple Atributte,63,63,8,A2
_themes,flask_theme_support.py,Simple Atributte,64,64,8,A2
_themes,flask_theme_support.py,Simple Atributte,65,65,8,A2
_themes,flask_theme_support.py,Simple Atributte,66,66,8,A2
_themes,flask_theme_support.py,Simple Atributte,67,67,8,A2
_themes,flask_theme_support.py,Simple Atributte,68,68,8,A2
_themes,flask_theme_support.py,Simple Atributte,69,69,8,A2
_themes,flask_theme_support.py,Simple Atributte,70,70,8,A2
_themes,flask_theme_support.py,Simple Atributte,71,71,8,A2
_themes,flask_theme_support.py,Simple Atributte,72,72,8,A2
_themes,flask_theme_support.py,Simple Atributte,73,73,8,A2
_themes,flask_theme_support.py,Simple Atributte,76,76,8,A2
_themes,flask_theme_support.py,Simple Atributte,77,77,8,A2
_themes,flask_theme_support.py,Simple Atributte,78,78,8,A2
_themes,flask_theme_support.py,Simple Atributte,79,79,8,A2
_themes,flask_theme_support.py,Simple Atributte,80,80,8,A2
_themes,flask_theme_support.py,Simple Atributte,81,81,8,A2
_themes,flask_theme_support.py,Simple Atributte,82,82,8,A2
_themes,flask_theme_support.py,Simple Atributte,83,83,8,A2
_themes,flask_theme_support.py,Simple Atributte,84,84,8,A2
_themes,flask_theme_support.py,Simple Atributte,85,85,8,A2
_themes,flask_theme_support.py,Simple Atributte,40,40,8,A2
_themes,flask_theme_support.py,Simple Atributte,53,53,8,A2
_themes,flask_theme_support.py,Simple Atributte,54,54,8,A2
_themes,flask_theme_support.py,Simple Atributte,55,55,8,A2
_themes,flask_theme_support.py,Simple Assignment,8,8,4,A1
_themes,flask_theme_support.py,Simple Assignment,9,9,4,A1
_themes,flask_theme_support.py,Simple Assignment,11,86,4,A1
_themes,flask_theme_support.py,From,2,2,0,A2
_themes,flask_theme_support.py,From,3,4,0,A2
_themes,flask_theme_support.py,Inherited Class from Style,7,86,0,B1
docs,conf.py,Simple List,38,43,13,A1
docs,conf.py,Simple List,46,46,17,A1
docs,conf.py,Simple List,88,88,19,A1
docs,conf.py,Simple List,158,158,19,A1
